% Title: User database. 
% Source: Yelp.com Data. 
% Authors: Manikanta Talanki & Kaushik Sirineni. 

@RELATION userdb 
@ATTRIBUTE userStarRating {1,2,3,4,5} 
@ATTRIBUTE userReviewCount NUMERIC
@ATTRIBUTE reviewStarRating {1,2,3,4,5}
@ATTRIBUTE reviewUsefulness  {A,B,C,D,E} 
@DATA 
5.0,162,4.0,E
5.0,162,5.0,E
5.0,162,4.0,A
5.0,162,5.0,E
5.0,8,5.0,E
3.0,20,4.0,E
3.0,20,5.0,E
5.0,11,5.0,A
5.0,11,2.0,E
5.0,11,5.0,E
5.0,11,4.0,A
5.0,11,4.0,E
5.0,11,5.0,E
5.0,11,4.0,A
5.0,11,5.0,A
5.0,11,4.0,E
5.0,11,4.0,E
5.0,11,5.0,E
5.0,27,4.0,A
5.0,27,5.0,E
5.0,27,2.0,A
5.0,27,5.0,E
4.0,3,5.0,E
3.0,5,2.0,E
5.0,20,4.0,A
5.0,20,5.0,E
5.0,20,5.0,E
5.0,20,3.0,E
5.0,20,2.0,E
5.0,20,5.0,E
5.0,20,4.0,E
5.0,20,4.0,E
5.0,20,4.0,E
5.0,20,5.0,A
5.0,20,5.0,E
5.0,20,5.0,E
5.0,20,3.0,A
3.0,28,2.0,E
3.0,28,3.0,E
3.0,28,1.0,A
3.0,28,2.0,E
3.0,28,1.0,E
3.0,28,2.0,E
3.0,28,1.0,A
3.0,28,5.0,E
3.0,28,5.0,A
3.0,28,5.0,A
3.0,28,2.0,E
3.0,28,1.0,E
3.0,28,3.0,E
3.0,28,4.0,E
3.0,28,2.0,E
3.0,28,4.0,E
3.0,28,3.0,E
3.0,28,4.0,A
3.0,28,1.0,E
3.0,28,4.0,A
3.0,28,4.0,E
3.0,28,5.0,E
4.0,354,3.0,E
4.0,354,2.0,A
4.0,354,5.0,E
5.0,1,5.0,E
5.0,80,5.0,E
5.0,33,4.0,A
1.0,2,1.0,E
5.0,1,5.0,E
2.0,12,1.0,E
4.0,13,4.0,A
4.0,13,5.0,E
4.0,13,4.0,E
4.0,13,3.0,E
4.0,13,5.0,E
4.0,13,4.0,E
4.0,15,5.0,E
4.0,6,4.0,E
4.0,6,4.0,E
4.0,6,3.0,E
4.0,6,4.0,E
4.0,6,4.0,E
5.0,103,5.0,E
2.0,2,1.0,E
4.0,104,1.0,A
4.0,104,2.0,A
4.0,104,1.0,E
4.0,104,3.0,E
4.0,104,4.0,A
4.0,104,4.0,E
4.0,104,3.0,E
4.0,104,2.0,A
4.0,104,4.0,A
4.0,104,4.0,E
4.0,104,4.0,A
4.0,104,4.0,E
4.0,104,4.0,E
4.0,104,3.0,E
4.0,104,5.0,A
4.0,104,5.0,E
5.0,8,3.0,E
5.0,8,5.0,A
5.0,8,4.0,E
5.0,8,5.0,E
5.0,169,5.0,E
5.0,169,4.0,A
5.0,169,3.0,E
5.0,169,5.0,E
5.0,169,4.0,E
5.0,169,4.0,E
5.0,169,5.0,E
5.0,169,3.0,E
5.0,169,5.0,E
5.0,169,5.0,E
5.0,169,4.0,A
5.0,169,4.0,E
5.0,169,3.0,E
5.0,169,5.0,E
5.0,169,3.0,E
5.0,169,3.0,E
5.0,169,5.0,E
5.0,169,4.0,A
5.0,169,5.0,E
5.0,169,4.0,E
5.0,169,4.0,A
5.0,169,4.0,E
5.0,169,4.0,E
5.0,169,5.0,A
5.0,169,4.0,A
5.0,169,4.0,A
5.0,169,4.0,A
5.0,169,4.0,E
5.0,169,4.0,E
5.0,169,5.0,E
5.0,169,4.0,E
5.0,169,5.0,E
5.0,169,1.0,E
5.0,169,4.0,A
5.0,169,1.0,E
5.0,169,3.0,E
5.0,169,3.0,A
5.0,169,5.0,E
5.0,169,3.0,E
5.0,169,5.0,A
5.0,169,5.0,E
5.0,169,5.0,E
5.0,169,4.0,E
5.0,169,4.0,E
5.0,169,5.0,E
5.0,169,4.0,E
5.0,169,5.0,A
5.0,169,3.0,E
5.0,169,5.0,E
5.0,169,3.0,E
5.0,169,5.0,A
5.0,169,4.0,E
5.0,169,4.0,A
5.0,169,3.0,A
5.0,169,4.0,E
5.0,169,4.0,E
5.0,169,5.0,E
5.0,169,5.0,E
5.0,169,4.0,E
5.0,169,3.0,E
5.0,169,4.0,E
5.0,169,3.0,E
5.0,169,4.0,E
5.0,169,5.0,E
5.0,169,3.0,E
5.0,169,5.0,E
5.0,169,5.0,E
5.0,169,5.0,A
5.0,169,5.0,E
5.0,169,3.0,E
5.0,169,5.0,E
5.0,169,4.0,A
5.0,169,5.0,E
5.0,169,3.0,E
5.0,169,2.0,E
5.0,169,3.0,E
5.0,169,3.0,E
5.0,169,4.0,E
5.0,169,5.0,E
5.0,169,4.0,E
5.0,169,4.0,E
5.0,169,4.0,E
5.0,169,5.0,A
5.0,169,5.0,E
5.0,169,4.0,A
5.0,169,5.0,E
5.0,169,4.0,A
5.0,169,4.0,E
5.0,169,4.0,E
5.0,169,5.0,E
5.0,169,4.0,A
5.0,169,4.0,E
5.0,169,5.0,E
5.0,169,3.0,A
5.0,169,4.0,E
5.0,169,5.0,E
5.0,169,5.0,E
5.0,169,5.0,E
5.0,169,4.0,E
5.0,169,5.0,E
5.0,124,5.0,E
5.0,124,5.0,E
5.0,124,5.0,E
3.0,7,1.0,E
4.0,44,4.0,E
4.0,9,3.0,E
5.0,1,5.0,A
3.0,2,1.0,E
3.0,8,1.0,A
3.0,8,1.0,A
5.0,2,5.0,E
5.0,2,5.0,E
4.0,2,5.0,E
4.0,1,4.0,E
3.0,2,2.0,E
3.0,2,4.0,A
5.0,3,5.0,E
5.0,3,5.0,A
3.0,9,3.0,E
3.0,9,1.0,E
3.0,9,3.0,E
3.0,9,3.0,E
3.0,9,5.0,E
4.0,7,3.0,E
4.0,7,4.0,E
4.0,7,3.0,E
4.0,7,2.0,E
4.0,23,4.0,E
4.0,23,5.0,A
4.0,23,4.0,A
4.0,23,3.0,E
4.0,23,2.0,E
4.0,23,3.0,E
4.0,23,5.0,E
5.0,9,5.0,E
5.0,5,5.0,E
4.0,438,5.0,E
4.0,10,5.0,E
4.0,10,2.0,E
4.0,10,5.0,E
4.0,1,4.0,E
4.0,13,3.0,E
3.0,3,1.0,A
4.0,211,4.0,E
4.0,15,4.0,E
4.0,15,4.0,A
4.0,15,5.0,E
4.0,15,4.0,A
4.0,15,3.0,E
5.0,11,4.0,E
5.0,11,5.0,E
5.0,11,4.0,E
5.0,1,5.0,E
4.0,41,5.0,E
4.0,41,4.0,E
5.0,81,5.0,E
5.0,81,4.0,E
5.0,81,5.0,E
5.0,81,4.0,A
4.0,7,5.0,E
4.0,7,3.0,A
4.0,7,4.0,E
4.0,7,5.0,E
4.0,7,4.0,E
4.0,7,4.0,A
4.0,2,4.0,E
4.0,12,5.0,E
4.0,12,4.0,E
4.0,12,1.0,E
4.0,12,3.0,E
4.0,12,2.0,A
5.0,15,5.0,E
3.0,5,1.0,E
3.0,5,5.0,E
4.0,2,3.0,E
5.0,3,3.0,A
5.0,3,5.0,E
4.0,9,1.0,A
4.0,9,3.0,E
4.0,9,2.0,E
4.0,9,3.0,E
5.0,3,4.0,E
5.0,2,5.0,E
5.0,26,5.0,A
5.0,26,4.0,E
5.0,26,4.0,A
5.0,26,4.0,E
5.0,26,5.0,A
5.0,26,4.0,E
5.0,26,2.0,E
5.0,26,5.0,E
5.0,26,4.0,E
5.0,26,3.0,E
5.0,26,5.0,E
5.0,26,5.0,A
5.0,26,3.0,A
5.0,26,2.0,E
5.0,26,5.0,E
5.0,26,4.0,E
5.0,26,5.0,E
5.0,26,4.0,E
5.0,26,3.0,E
4.0,2,4.0,E
4.0,2,4.0,E
4.0,6,4.0,E
4.0,6,3.0,E
4.0,6,4.0,E
5.0,76,5.0,E
5.0,1,5.0,E
4.0,243,5.0,A
4.0,243,3.0,A
5.0,5,3.0,A
5.0,5,5.0,E
2.0,3,1.0,A
5.0,2,5.0,E
5.0,1,5.0,A
4.0,4,5.0,E
4.0,4,3.0,E
4.0,4,3.0,E
4.0,1,4.0,E
5.0,7,5.0,E
4.0,24,5.0,E
4.0,24,4.0,E
4.0,42,3.0,E
4.0,42,4.0,E
3.0,1,3.0,A
4.0,52,2.0,A
4.0,52,4.0,A
4.0,2,4.0,A
5.0,66,5.0,E
5.0,66,4.0,E
5.0,66,4.0,E
5.0,66,4.0,E
5.0,66,3.0,E
5.0,66,3.0,E
5.0,22,5.0,A
5.0,22,5.0,E
5.0,22,4.0,E
5.0,22,5.0,A
5.0,22,4.0,A
5.0,22,4.0,E
5.0,22,4.0,A
5.0,22,5.0,E
5.0,22,5.0,A
5.0,1,5.0,E
4.0,46,5.0,E
3.0,38,1.0,E
5.0,3,4.0,E
5.0,3,5.0,E
4.0,6,5.0,E
4.0,6,1.0,E
4.0,4,5.0,A
4.0,4,1.0,E
2.0,2,2.0,E
2.0,2,2.0,E
4.0,40,4.0,A
5.0,1,5.0,E
5.0,1,5.0,E
4.0,3,2.0,A
5.0,5,5.0,E
4.0,19,1.0,E
4.0,19,5.0,E
4.0,19,4.0,E
4.0,19,5.0,E
4.0,19,5.0,E
4.0,19,5.0,E
4.0,19,5.0,E
4.0,19,1.0,E
4.0,19,4.0,E
4.0,19,1.0,E
3.0,3,1.0,E
3.0,3,1.0,E
5.0,3,5.0,E
5.0,3,5.0,E
5.0,3,5.0,A
5.0,3,5.0,A
5.0,4,5.0,A
4.0,2,2.0,E
4.0,5,2.0,A
4.0,5,3.0,E
5.0,1,5.0,A
4.0,277,5.0,E
4.0,277,5.0,E
4.0,277,5.0,A
4.0,277,5.0,A
4.0,277,5.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,A
4.0,277,5.0,E
4.0,277,4.0,E
4.0,277,3.0,E
4.0,277,5.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,2.0,E
4.0,277,5.0,A
4.0,277,5.0,E
4.0,277,4.0,E
4.0,277,5.0,A
4.0,277,3.0,E
4.0,277,5.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,A
4.0,277,4.0,E
4.0,277,3.0,E
4.0,277,4.0,E
4.0,277,3.0,E
4.0,277,4.0,E
4.0,277,3.0,E
4.0,277,5.0,A
4.0,277,4.0,A
4.0,277,2.0,E
4.0,277,5.0,E
4.0,277,3.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,4.0,E
4.0,277,3.0,E
4.0,277,4.0,E
4.0,277,3.0,A
4.0,277,4.0,E
4.0,277,4.0,E
4.0,13,1.0,E
5.0,1,5.0,A
4.0,2,2.0,A
4.0,2,5.0,E
4.0,24,2.0,A
4.0,24,5.0,A
4.0,24,3.0,A
4.0,24,5.0,A
4.0,24,4.0,A
5.0,4,5.0,E
5.0,4,4.0,E
5.0,4,5.0,E
5.0,4,5.0,E
5.0,3,5.0,E
5.0,3,5.0,E
4.0,1,4.0,A
4.0,12,5.0,E
4.0,12,4.0,E
4.0,12,5.0,E
4.0,12,4.0,E
4.0,12,1.0,E
4.0,12,4.0,E
4.0,12,4.0,E
3.0,2,5.0,E
4.0,87,4.0,A
4.0,87,3.0,E
4.0,87,3.0,E
5.0,3,5.0,A
5.0,3,4.0,E
5.0,4,5.0,E
5.0,4,5.0,A
4.0,10,1.0,E
4.0,10,5.0,A
4.0,10,4.0,E
4.0,10,5.0,E
4.0,10,5.0,E
4.0,10,1.0,E
4.0,47,4.0,E
4.0,47,3.0,E
4.0,47,5.0,E
4.0,47,5.0,E
4.0,134,5.0,E
4.0,134,4.0,E
4.0,134,4.0,E
4.0,134,5.0,E
4.0,134,5.0,E
4.0,134,4.0,E
4.0,134,4.0,E
4.0,134,5.0,E
4.0,134,3.0,A
5.0,21,4.0,E
1.0,1,1.0,A
5.0,14,5.0,E
5.0,7,5.0,E
5.0,7,5.0,A
5.0,7,5.0,E
5.0,19,4.0,A
4.0,122,4.0,E
4.0,99,3.0,A
4.0,99,3.0,A
4.0,99,5.0,E
4.0,99,4.0,E
4.0,99,3.0,A
4.0,99,3.0,E
4.0,170,5.0,E
4.0,170,3.0,E
4.0,170,4.0,E
4.0,170,4.0,E
4.0,170,5.0,E
4.0,170,5.0,E
4.0,170,4.0,E
4.0,6,5.0,A
4.0,6,5.0,E
4.0,6,2.0,A
5.0,4,5.0,E
5.0,2,5.0,E
5.0,13,5.0,A
5.0,13,5.0,E
5.0,13,5.0,E
5.0,13,4.0,A
5.0,13,5.0,E
5.0,13,5.0,E
4.0,5,5.0,A
4.0,2,4.0,E
4.0,2,4.0,E
5.0,5,5.0,E
5.0,5,1.0,E
4.0,27,5.0,E
4.0,27,5.0,E
4.0,27,5.0,E
4.0,27,1.0,E
4.0,27,5.0,E
4.0,27,4.0,E
4.0,27,5.0,E
4.0,27,5.0,E
4.0,27,5.0,E
4.0,27,2.0,E
4.0,27,5.0,A
4.0,27,5.0,E
4.0,27,5.0,E
4.0,27,3.0,E
4.0,27,5.0,E
4.0,27,4.0,E
4.0,27,1.0,E
4.0,27,1.0,E
3.0,11,5.0,E
5.0,24,4.0,A
5.0,5,5.0,E
5.0,5,5.0,E
4.0,11,3.0,A
4.0,11,4.0,A
4.0,11,3.0,E
4.0,11,4.0,A
4.0,11,5.0,A
4.0,11,3.0,A
4.0,11,4.0,A
4.0,11,2.0,E
4.0,11,5.0,E
4.0,11,4.0,A
5.0,2,5.0,E
1.0,1,1.0,E
3.0,2,2.0,E
3.0,2,4.0,E
3.0,6,2.0,E
3.0,5,5.0,E
3.0,5,2.0,E
3.0,2,4.0,E
3.0,3,1.0,A
3.0,3,5.0,E
4.0,3,4.0,A
4.0,3,5.0,E
4.0,3,2.0,E
1.0,1,1.0,E
2.0,1,2.0,E
3.0,2,1.0,E
4.0,9,4.0,E
4.0,9,2.0,E
4.0,1,4.0,E
4.0,8,2.0,E
4.0,8,4.0,E
4.0,1,4.0,E
4.0,50,1.0,A
3.0,12,1.0,E
3.0,12,2.0,E
3.0,12,2.0,E
3.0,12,3.0,E
3.0,12,5.0,A
4.0,100,5.0,E
5.0,643,5.0,E
4.0,114,4.0,E
4.0,114,5.0,E
4.0,114,1.0,E
4.0,114,5.0,E
4.0,114,3.0,E
4.0,73,4.0,E
4.0,73,4.0,E
4.0,144,5.0,E
5.0,8,5.0,E
5.0,8,5.0,A
5.0,8,4.0,E
5.0,8,5.0,E
5.0,8,4.0,E
5.0,8,5.0,E
5.0,8,5.0,E
4.0,102,4.0,E
4.0,102,5.0,E
4.0,102,5.0,E
4.0,102,5.0,E
4.0,102,5.0,E
4.0,102,2.0,E
4.0,102,3.0,E
4.0,102,4.0,E
4.0,102,4.0,E
4.0,102,4.0,E
4.0,102,2.0,E
4.0,102,4.0,E
4.0,102,5.0,E
4.0,102,3.0,E
4.0,102,3.0,E
4.0,102,2.0,E
4.0,102,1.0,E
4.0,102,5.0,E
4.0,102,3.0,E
4.0,102,3.0,A
4.0,102,3.0,E
4.0,102,1.0,E
4.0,102,4.0,E
4.0,102,4.0,E
4.0,102,4.0,E
4.0,102,2.0,E
4.0,102,4.0,E
4.0,102,4.0,E
4.0,102,2.0,E
4.0,102,5.0,E
4.0,102,3.0,E
4.0,102,3.0,E
4.0,102,4.0,E
4.0,102,4.0,E
4.0,102,5.0,E
4.0,102,1.0,E
4.0,102,2.0,E
4.0,102,5.0,E
4.0,102,4.0,E
4.0,102,3.0,E
4.0,102,2.0,E
4.0,102,3.0,E
4.0,102,5.0,E
4.0,102,5.0,E
4.0,102,4.0,E
4.0,102,2.0,E
4.0,102,4.0,E
4.0,102,3.0,E
4.0,102,2.0,E
4.0,102,4.0,E
4.0,102,5.0,E
4.0,102,2.0,E
4.0,102,3.0,E
4.0,102,4.0,E
4.0,102,4.0,E
4.0,102,2.0,E
4.0,102,3.0,E
4.0,102,1.0,E
4.0,102,4.0,E
4.0,102,1.0,E
4.0,102,5.0,E
4.0,102,3.0,E
4.0,102,2.0,E
4.0,102,2.0,E
4.0,102,4.0,E
4.0,102,4.0,E
4.0,102,1.0,E
4.0,102,3.0,E
4.0,102,4.0,E
4.0,29,3.0,E
4.0,29,3.0,E
4.0,29,4.0,E
4.0,29,3.0,E
4.0,29,3.0,E
4.0,29,3.0,E
4.0,29,5.0,E
4.0,29,3.0,E
4.0,29,4.0,E
4.0,36,4.0,A
4.0,36,3.0,A
1.0,1,1.0,A
1.0,2,1.0,E
1.0,4,1.0,A
4.0,74,5.0,E
4.0,74,3.0,E
4.0,74,4.0,E
4.0,25,2.0,E
4.0,25,3.0,E
4.0,25,2.0,E
4.0,25,2.0,E
4.0,25,4.0,A
4.0,25,3.0,E
4.0,25,5.0,E
4.0,25,4.0,A
4.0,25,5.0,E
4.0,25,4.0,A
4.0,25,4.0,A
4.0,25,2.0,E
4.0,25,5.0,E
4.0,25,5.0,E
4.0,25,4.0,E
4.0,25,3.0,A
4.0,25,3.0,A
4.0,25,4.0,E
4.0,25,5.0,E
5.0,2,4.0,E
5.0,2,5.0,E
4.0,67,2.0,E
4.0,67,5.0,E
4.0,17,4.0,E
1.0,1,1.0,E
4.0,50,4.0,E
4.0,50,3.0,E
4.0,50,4.0,A
4.0,50,3.0,A
4.0,50,4.0,E
4.0,50,5.0,E
4.0,50,4.0,A
4.0,50,4.0,E
4.0,50,4.0,A
4.0,50,4.0,E
4.0,50,3.0,E
4.0,50,5.0,A
4.0,50,5.0,E
4.0,50,4.0,A
4.0,50,4.0,A
4.0,50,4.0,E
4.0,50,4.0,E
4.0,50,5.0,E
4.0,50,4.0,E
4.0,50,5.0,E
4.0,50,5.0,E
4.0,50,4.0,A
4.0,50,5.0,E
4.0,50,5.0,E
4.0,50,4.0,A
4.0,50,4.0,E
4.0,50,4.0,E
4.0,50,5.0,E
4.0,50,4.0,A
4.0,50,5.0,E
4.0,50,3.0,E
4.0,50,4.0,E
4.0,50,4.0,A
4.0,50,1.0,A
5.0,1,5.0,A
4.0,3,2.0,E
4.0,28,4.0,A
4.0,28,1.0,A
4.0,28,5.0,E
4.0,28,5.0,E
5.0,62,1.0,E
5.0,7,4.0,A
5.0,7,5.0,E
5.0,7,5.0,E
5.0,7,4.0,E
5.0,7,4.0,A
4.0,12,2.0,E
4.0,12,5.0,A
4.0,258,5.0,E
4.0,258,5.0,E
4.0,258,5.0,A
4.0,258,1.0,A
4.0,258,2.0,E
4.0,258,3.0,E
4.0,258,5.0,E
3.0,2,2.0,A
3.0,2,4.0,E
5.0,12,4.0,E
5.0,12,4.0,A
5.0,12,4.0,E
5.0,12,4.0,E
5.0,12,2.0,E
5.0,12,5.0,E
5.0,12,4.0,A
5.0,12,4.0,E
5.0,12,5.0,E
5.0,15,5.0,E
5.0,15,2.0,E
5.0,15,4.0,A
5.0,15,4.0,E
5.0,15,5.0,E
5.0,15,5.0,A
5.0,15,4.0,E
3.0,5,1.0,E
3.0,5,5.0,E
3.0,3,1.0,E
5.0,2,4.0,A
5.0,53,4.0,A
5.0,53,5.0,E
4.0,16,3.0,E
5.0,2,5.0,E
4.0,33,5.0,A
1.0,2,1.0,A
5.0,4,5.0,E
5.0,4,4.0,A
5.0,4,4.0,E
5.0,4,5.0,E
4.0,50,4.0,A
4.0,50,3.0,E
4.0,50,5.0,E
4.0,50,5.0,E
4.0,50,3.0,E
4.0,50,4.0,E
4.0,50,3.0,E
4.0,50,1.0,E
4.0,50,5.0,A
4.0,50,4.0,E
4.0,50,5.0,A
4.0,50,1.0,E
4.0,50,4.0,E
4.0,50,5.0,E
4.0,50,5.0,E
4.0,50,4.0,E
4.0,50,4.0,E
4.0,50,5.0,A
4.0,50,4.0,E
4.0,50,2.0,E
4.0,50,3.0,E
4.0,50,4.0,A
4.0,50,4.0,E
4.0,50,5.0,E
4.0,50,4.0,E
4.0,50,5.0,E
4.0,50,4.0,A
4.0,50,5.0,E
4.0,50,5.0,E
4.0,50,3.0,E
4.0,72,5.0,E
4.0,72,5.0,A
4.0,72,5.0,A
4.0,72,5.0,E
4.0,72,5.0,E
4.0,72,1.0,E
4.0,72,5.0,A
4.0,72,1.0,E
4.0,230,5.0,E
4.0,230,2.0,E
4.0,230,3.0,E
4.0,230,2.0,E
4.0,230,1.0,E
4.0,230,4.0,E
4.0,230,1.0,A
4.0,230,4.0,E
5.0,2,5.0,E
5.0,2,5.0,E
5.0,2,5.0,A
4.0,5,4.0,E
4.0,5,5.0,A
4.0,5,1.0,A
3.0,6,5.0,E
3.0,6,4.0,E
3.0,6,2.0,E
5.0,2,5.0,E
3.0,4,5.0,E
3.0,4,1.0,E
4.0,167,4.0,A
4.0,167,5.0,E
4.0,167,4.0,E
4.0,167,3.0,A
4.0,167,4.0,E
4.0,167,4.0,E
4.0,167,4.0,E
4.0,167,4.0,A
5.0,57,1.0,E
4.0,9,5.0,E
4.0,9,2.0,A
4.0,9,1.0,E
4.0,9,4.0,E
4.0,19,4.0,E
4.0,19,5.0,A
4.0,19,2.0,A
4.0,10,1.0,E
4.0,10,5.0,E
4.0,10,1.0,E
4.0,10,2.0,E
4.0,10,5.0,E
4.0,10,5.0,A
5.0,1,5.0,E
4.0,327,4.0,E
4.0,327,4.0,E
4.0,327,3.0,E
4.0,327,3.0,E
1.0,1,1.0,A
5.0,11,4.0,E
5.0,11,5.0,A
5.0,11,4.0,E
5.0,11,5.0,E
5.0,11,5.0,E
5.0,11,5.0,E
5.0,11,4.0,E
5.0,11,5.0,A
4.0,449,5.0,E
5.0,1,5.0,E
1.0,2,1.0,E
4.0,37,3.0,E
4.0,37,2.0,E
4.0,37,1.0,E
4.0,37,5.0,E
4.0,37,2.0,E
4.0,37,5.0,A
4.0,37,1.0,A
4.0,37,5.0,E
4.0,37,4.0,E
4.0,37,4.0,A
4.0,9,2.0,E
4.0,9,4.0,A
4.0,9,5.0,A
4.0,9,4.0,A
4.0,9,5.0,A
5.0,1,5.0,E
5.0,7,5.0,E
5.0,7,5.0,E
5.0,7,3.0,E
5.0,7,5.0,A
5.0,7,4.0,E
4.0,9,1.0,A
4.0,9,4.0,E
4.0,9,1.0,E
4.0,9,4.0,E
5.0,3,5.0,A
5.0,3,5.0,E
5.0,3,5.0,E
4.0,99,2.0,E
4.0,99,3.0,A
4.0,1,4.0,E
4.0,16,3.0,E
4.0,1,4.0,E
4.0,51,3.0,A
4.0,1,4.0,E
4.0,220,3.0,E
4.0,220,5.0,E
4.0,220,2.0,E
4.0,220,2.0,E
4.0,220,5.0,A
4.0,220,4.0,E
4.0,220,5.0,A
4.0,220,4.0,A
4.0,220,4.0,E
4.0,220,5.0,E
4.0,220,2.0,A
4.0,220,2.0,E
4.0,220,2.0,A
4.0,220,5.0,E
4.0,220,4.0,E
4.0,220,5.0,A
4.0,220,1.0,E
4.0,220,4.0,E
4.0,220,4.0,E
4.0,220,2.0,E
4.0,220,1.0,E
4.0,220,5.0,E
4.0,220,4.0,A
4.0,220,4.0,E
4.0,220,2.0,E
4.0,220,4.0,E
4.0,220,5.0,E
4.0,220,5.0,A
4.0,220,3.0,E
4.0,220,5.0,E
4.0,220,2.0,E
4.0,220,4.0,E
4.0,220,3.0,A
4.0,220,2.0,E
4.0,220,4.0,A
4.0,220,5.0,E
4.0,220,3.0,E
4.0,220,3.0,E
4.0,220,4.0,E
4.0,220,5.0,A
4.0,220,3.0,A
4.0,220,4.0,A
4.0,220,4.0,E
4.0,220,2.0,E
4.0,220,4.0,E
4.0,220,4.0,E
4.0,220,4.0,A
4.0,220,4.0,E
4.0,220,1.0,E
4.0,220,5.0,A
4.0,220,4.0,E
4.0,220,3.0,E
4.0,220,4.0,E
4.0,220,5.0,E
4.0,220,3.0,E
4.0,220,5.0,E
4.0,220,5.0,E
4.0,220,4.0,E
4.0,220,4.0,E
4.0,220,4.0,E
4.0,220,5.0,E
4.0,220,3.0,E
4.0,220,4.0,E
4.0,220,4.0,E
4.0,220,3.0,E
4.0,220,3.0,E
4.0,220,1.0,E
4.0,220,4.0,E
4.0,220,4.0,E
4.0,220,5.0,A
4.0,220,1.0,A
4.0,220,5.0,E
4.0,220,4.0,E
4.0,220,4.0,A
4.0,220,2.0,E
4.0,220,5.0,E
4.0,220,5.0,E
4.0,220,4.0,E
4.0,220,3.0,E
4.0,220,3.0,E
4.0,220,4.0,A
4.0,220,5.0,E
4.0,220,1.0,E
4.0,220,3.0,E
4.0,220,2.0,E
4.0,220,4.0,E
4.0,220,1.0,E
4.0,220,4.0,E
4.0,220,2.0,E
4.0,220,4.0,E
4.0,220,4.0,E
4.0,220,5.0,E
4.0,220,4.0,E
4.0,220,4.0,A
4.0,220,2.0,E
4.0,220,5.0,E
4.0,220,5.0,E
4.0,220,3.0,A
4.0,220,4.0,E
4.0,220,3.0,E
4.0,220,4.0,E
4.0,220,2.0,E
4.0,220,5.0,E
4.0,220,5.0,E
4.0,220,5.0,E
4.0,220,3.0,E
4.0,220,3.0,E
4.0,220,4.0,E
4.0,220,5.0,A
4.0,220,4.0,A
4.0,220,5.0,A
4.0,220,4.0,E
4.0,220,2.0,A
4.0,220,4.0,E
4.0,220,4.0,A
4.0,220,4.0,E
4.0,220,3.0,E
4.0,220,5.0,E
4.0,220,3.0,E
4.0,220,5.0,E
4.0,220,5.0,E
4.0,220,4.0,E
4.0,220,5.0,E
4.0,220,2.0,A
4.0,220,5.0,E
4.0,220,2.0,A
5.0,1,5.0,E
5.0,7,5.0,E
3.0,7,4.0,E
5.0,5,5.0,E
5.0,5,4.0,A
5.0,5,4.0,E
5.0,5,4.0,A
4.0,12,4.0,E
4.0,12,4.0,E
4.0,12,5.0,E
4.0,12,4.0,E
3.0,8,5.0,A
5.0,18,4.0,E
5.0,18,4.0,E
4.0,9,2.0,E
4.0,9,5.0,E
4.0,9,5.0,E
4.0,9,3.0,A
4.0,9,3.0,E
4.0,9,3.0,A
4.0,9,4.0,A
4.0,112,4.0,E
4.0,112,3.0,E
4.0,112,3.0,E
4.0,112,4.0,A
4.0,112,4.0,E
4.0,112,4.0,A
4.0,112,3.0,E
4.0,112,2.0,E
4.0,112,5.0,A
4.0,112,5.0,E
4.0,112,5.0,E
4.0,112,2.0,E
4.0,112,4.0,E
4.0,112,4.0,E
4.0,112,5.0,E
4.0,112,3.0,A
4.0,112,4.0,E
4.0,112,5.0,A
4.0,112,4.0,E
4.0,112,5.0,E
4.0,112,2.0,E
4.0,112,3.0,E
4.0,112,4.0,E
4.0,112,3.0,E
4.0,112,5.0,E
4.0,112,4.0,A
4.0,112,3.0,A
4.0,112,3.0,A
4.0,112,2.0,A
4.0,112,5.0,E
4.0,112,4.0,E
4.0,112,4.0,E
4.0,112,5.0,E
4.0,112,4.0,A
4.0,112,2.0,E
4.0,112,3.0,A
4.0,112,2.0,A
4.0,112,4.0,E
4.0,112,4.0,E
4.0,112,2.0,E
4.0,112,4.0,A
4.0,112,2.0,E
4.0,112,4.0,A
4.0,112,3.0,E
4.0,112,5.0,A
4.0,112,2.0,E
4.0,112,4.0,E
4.0,112,1.0,E
4.0,112,4.0,E
4.0,112,2.0,E
4.0,112,5.0,E
4.0,112,1.0,E
4.0,112,5.0,E
4.0,112,4.0,E
4.0,112,4.0,A
4.0,112,5.0,E
4.0,112,5.0,A
4.0,112,2.0,E
4.0,112,4.0,E
4.0,112,4.0,E
4.0,112,3.0,E
4.0,112,1.0,A
4.0,112,2.0,E
4.0,112,5.0,E
4.0,112,1.0,A
4.0,112,3.0,E
4.0,112,4.0,E
4.0,112,5.0,E
4.0,112,2.0,E
4.0,112,4.0,E
4.0,112,4.0,A
4.0,112,2.0,E
4.0,112,5.0,E
4.0,112,2.0,E
5.0,13,5.0,E
5.0,13,5.0,A
