% Title: User database. 
% Source: Yelp.com Data. 
% Authors: Manikanta Talanki & Kaushik Sirineni. 

@RELATION userdb 
@ATTRIBUTE userStarRating NUMERIC 
@ATTRIBUTE userReviewCount NUMERIC
@ATTRIBUTE reviewStarRating {1,2,3,4,5}
@ATTRIBUTE reviewUsefulness  {A,B,C,D,E} 
@DATA 
3.0,19,5.0,A
4.0,23,1.0,A
4.0,6,2.0,A
5.0,1,5.0,A
1.0,1,1.0,A
1.0,1,1.0,A
4.0,10,5.0,A
4.0,10,5.0,A
4.0,5,5.0,A
4.0,5,5.0,A
4.0,5,5.0,A
4.0,17,5.0,A
3.0,2,1.0,A
1.0,3,1.0,A
4.0,13,5.0,A
3.0,2,3.0,A
3.0,2,2.0,A
1.0,1,1.0,A
3.0,4,5.0,A
4.0,6,5.0,A
4.0,6,5.0,A
5.0,4,5.0,A
4.0,4,5.0,A
5.0,1,5.0,A
4.0,116,1.0,A
5.0,1,5.0,A
5.0,1,5.0,A
1.0,2,1.0,A
4.0,4,4.0,A
5.0,1,5.0,A
3.0,3,1.0,A
5.0,2,4.0,A
2.0,2,2.0,A
1.0,1,1.0,A
5.0,36,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
3.0,4,3.0,A
3.0,4,4.0,A
5.0,1,5.0,A
3.0,2,1.0,A
4.0,3,2.0,A
5.0,1,5.0,A
1.0,1,1.0,A
3.0,2,5.0,A
5.0,19,5.0,A
5.0,19,5.0,A
5.0,19,5.0,A
5.0,19,4.0,A
5.0,19,4.0,A
5.0,19,5.0,A
5.0,19,4.0,A
5.0,19,5.0,A
5.0,19,3.0,A
3.0,4,4.0,A
3.0,4,2.0,A
3.0,36,4.0,A
3.0,36,3.0,A
5.0,1,5.0,A
5.0,1,5.0,A
4.0,53,5.0,A
4.0,53,4.0,A
1.0,1,1.0,A
3.0,4,3.0,A
3.0,4,2.0,A
2.0,2,2.0,A
2.0,2,2.0,A
5.0,4,5.0,A
5.0,2,5.0,A
4.0,2,4.0,A
5.0,7,5.0,A
3.0,8,5.0,A
5.0,1,5.0,A
3.0,5,1.0,A
3.0,5,1.0,A
1.0,1,1.0,A
4.0,3,5.0,A
3.0,4,5.0,A
3.0,4,1.0,A
3.0,4,3.0,A
5.0,1,5.0,A
5.0,1,5.0,A
4.0,4,1.0,A
4.0,4,2.0,A
4.0,3,3.0,A
5.0,1,5.0,A
5.0,2,5.0,A
2.0,2,2.0,A
4.0,13,5.0,A
4.0,13,5.0,A
4.0,13,5.0,A
4.0,13,1.0,A
4.0,13,5.0,A
4.0,7,4.0,A
5.0,4,5.0,A
5.0,4,5.0,A
5.0,5,5.0,A
5.0,5,5.0,A
5.0,5,4.0,A
4.0,162,2.0,A
4.0,162,2.0,A
4.0,162,4.0,A
5.0,2,5.0,A
5.0,14,5.0,A
5.0,14,5.0,A
4.0,1,4.0,A
4.0,10,5.0,A
4.0,10,4.0,A
4.0,10,3.0,A
4.0,10,4.0,A
5.0,1,5.0,A
5.0,1,5.0,A
1.0,3,1.0,A
3.0,2,3.0,A
4.0,45,2.0,A
5.0,1,5.0,A
5.0,2,5.0,A
2.0,1,2.0,A
5.0,1,5.0,A
5.0,3,5.0,A
5.0,3,4.0,A
5.0,4,5.0,A
5.0,4,5.0,A
2.0,1,2.0,A
3.0,2,1.0,A
4.0,1,4.0,A
1.0,1,1.0,A
5.0,72,4.0,A
4.0,268,4.0,A
3.0,2,1.0,A
3.0,2,5.0,A
4.0,53,4.0,A
5.0,1,5.0,A
1.0,1,1.0,A
2.0,2,2.0,A
5.0,3,5.0,A
5.0,2,5.0,A
5.0,4,5.0,A
5.0,5,5.0,A
4.0,206,4.0,A
5.0,3,4.0,A
3.0,14,5.0,A
4.0,2,4.0,A
4.0,2,4.0,A
5.0,2,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
4.0,1,4.0,A
2.0,3,1.0,A
2.0,3,2.0,A
4.0,4,4.0,A
4.0,4,2.0,A
4.0,4,5.0,A
4.0,110,1.0,A
4.0,143,4.0,A
4.0,143,4.0,A
4.0,143,5.0,A
4.0,143,3.0,A
1.0,1,1.0,A
3.0,4,5.0,A
4.0,3,5.0,A
4.0,3,1.0,A
1.0,2,1.0,A
5.0,1,5.0,A
4.0,12,4.0,A
4.0,3,4.0,A
1.0,1,1.0,A
5.0,3,4.0,A
5.0,3,4.0,A
5.0,3,5.0,A
5.0,1,5.0,A
5.0,20,5.0,A
5.0,1,5.0,A
5.0,2,5.0,A
5.0,2,5.0,A
4.0,3,4.0,A
4.0,3,3.0,A
5.0,29,3.0,A
5.0,29,4.0,A
5.0,29,4.0,A
4.0,153,2.0,A
4.0,153,3.0,A
4.0,153,5.0,A
4.0,153,5.0,A
4.0,153,4.0,A
4.0,153,4.0,A
4.0,153,3.0,A
5.0,2,5.0,A
5.0,15,3.0,A
4.0,27,5.0,A
2.0,2,2.0,A
4.0,4,5.0,A
4.0,4,4.0,A
5.0,2,5.0,A
4.0,39,3.0,A
4.0,39,3.0,A
4.0,39,3.0,A
4.0,39,4.0,A
4.0,39,5.0,A
4.0,39,5.0,A
4.0,39,3.0,A
4.0,39,3.0,A
4.0,39,4.0,A
4.0,39,3.0,A
4.0,39,4.0,A
5.0,1,5.0,A
5.0,5,1.0,A
4.0,3,4.0,A
4.0,3,4.0,A
5.0,2,5.0,A
3.0,11,3.0,A
3.0,6,5.0,A
3.0,6,1.0,A
3.0,6,2.0,A
3.0,2,3.0,A
3.0,6,2.0,A
3.0,6,1.0,A
3.0,6,4.0,A
1.0,1,1.0,A
4.0,1,4.0,A
1.0,1,1.0,A
5.0,2,5.0,A
5.0,5,4.0,A
5.0,5,4.0,A
5.0,5,4.0,A
5.0,5,5.0,A
4.0,6,4.0,A
1.0,1,1.0,A
5.0,4,4.0,A
4.0,1,4.0,A
4.0,6,4.0,A
4.0,6,4.0,A
4.0,6,5.0,A
4.0,6,4.0,A
5.0,33,5.0,A
4.0,5,4.0,A
5.0,24,2.0,A
5.0,4,5.0,A
5.0,34,5.0,A
5.0,34,5.0,A
5.0,34,3.0,A
3.0,2,4.0,A
3.0,2,1.0,A
4.0,4,1.0,A
4.0,433,2.0,A
4.0,433,4.0,A
4.0,433,4.0,A
4.0,433,4.0,A
4.0,433,4.0,A
4.0,433,3.0,A
1.0,3,1.0,A
5.0,20,4.0,A
4.0,46,3.0,A
5.0,1,5.0,A
5.0,5,5.0,A
5.0,5,5.0,A
4.0,5,4.0,A
4.0,5,1.0,A
4.0,5,5.0,A
4.0,5,2.0,A
4.0,2,2.0,A
4.0,2,5.0,A
1.0,1,1.0,A
1.0,1,1.0,A
1.0,1,1.0,A
5.0,2,5.0,A
3.0,4,5.0,A
4.0,3,4.0,A
4.0,3,1.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,3,5.0,A
5.0,1,5.0,A
4.0,4,4.0,A
4.0,4,4.0,A
4.0,4,4.0,A
5.0,2,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
5.0,1,5.0,A
2.0,2,2.0,A
5.0,25,4.0,A
5.0,25,5.0,A
4.0,4,4.0,A
4.0,4,3.0,A
4.0,1,4.0,A
5.0,2,5.0,A
5.0,3,5.0,A
5.0,3,5.0,A
2.0,1,2.0,A
5.0,1,5.0,A
4.0,169,4.0,A
5.0,6,5.0,A
5.0,1,5.0,A
3.0,8,1.0,A
5.0,1,5.0,A
4.0,2,4.0,A
5.0,1,5.0,A
4.0,27,1.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,2,5.0,A
5.0,2,5.0,A
5.0,3,4.0,A
5.0,3,5.0,A
4.0,11,1.0,A
5.0,18,4.0,A
5.0,18,5.0,A
5.0,18,5.0,A
5.0,18,4.0,A
5.0,18,4.0,A
5.0,18,5.0,A
5.0,18,5.0,A
5.0,18,3.0,A
5.0,18,3.0,A
5.0,18,5.0,A
5.0,18,5.0,A
5.0,18,5.0,A
4.0,2,4.0,A
4.0,2,4.0,A
3.0,7,5.0,A
4.0,6,5.0,A
3.0,2,5.0,A
4.0,3,4.0,A
4.0,3,3.0,A
4.0,5,5.0,A
4.0,5,4.0,A
5.0,1,5.0,A
5.0,2,5.0,A
4.0,7,5.0,A
1.0,1,1.0,A
5.0,2,5.0,A
3.0,2,5.0,A
1.0,1,1.0,A
3.0,2,1.0,A
5.0,3,4.0,A
5.0,3,5.0,A
3.0,2,2.0,A
3.0,2,4.0,A
2.0,2,2.0,A
4.0,1,4.0,A
2.0,1,2.0,A
4.0,102,4.0,A
5.0,6,5.0,A
1.0,4,1.0,A
1.0,4,1.0,A
1.0,4,1.0,A
5.0,4,5.0,A
4.0,6,4.0,A
4.0,6,4.0,A
4.0,6,4.0,A
4.0,6,4.0,A
5.0,3,5.0,A
3.0,3,1.0,A
2.0,2,2.0,A
5.0,2,5.0,A
4.0,4,5.0,A
3.0,5,2.0,A
3.0,4,4.0,A
5.0,3,5.0,A
5.0,4,5.0,A
5.0,4,4.0,A
4.0,8,5.0,A
3.0,18,1.0,A
3.0,18,1.0,A
3.0,18,1.0,A
3.0,18,1.0,A
3.0,18,2.0,A
3.0,18,4.0,A
3.0,18,5.0,A
4.0,9,4.0,A
4.0,6,4.0,A
4.0,1,4.0,A
4.0,8,4.0,A
5.0,3,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
4.0,2,4.0,A
4.0,4,1.0,A
5.0,19,5.0,A
4.0,12,3.0,A
3.0,1,3.0,A
5.0,3,5.0,A
4.0,10,3.0,A
1.0,1,1.0,A
5.0,2,5.0,A
5.0,14,4.0,A
5.0,14,4.0,A
5.0,14,5.0,A
5.0,14,5.0,A
5.0,14,3.0,A
5.0,14,5.0,A
5.0,14,5.0,A
4.0,10,5.0,A
4.0,15,3.0,A
4.0,15,1.0,A
4.0,181,4.0,A
4.0,5,5.0,A
4.0,7,5.0,A
4.0,3,4.0,A
4.0,3,2.0,A
4.0,24,2.0,A
4.0,24,5.0,A
4.0,24,2.0,A
4.0,24,4.0,A
4.0,24,4.0,A
4.0,24,5.0,A
4.0,24,4.0,A
4.0,24,4.0,A
4.0,24,4.0,A
4.0,24,4.0,A
4.0,24,4.0,A
5.0,1,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
4.0,2,5.0,A
4.0,565,4.0,A
5.0,2,4.0,A
3.0,8,1.0,A
4.0,4,5.0,A
4.0,4,5.0,A
4.0,4,3.0,A
4.0,111,5.0,A
5.0,2,5.0,A
4.0,17,4.0,A
4.0,17,5.0,A
1.0,1,1.0,A
5.0,3,5.0,A
5.0,4,5.0,A
1.0,1,1.0,A
4.0,12,5.0,A
5.0,1,5.0,A
4.0,2,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
1.0,1,1.0,A
4.0,11,4.0,A
4.0,11,5.0,A
4.0,11,2.0,A
4.0,11,4.0,A
4.0,11,5.0,A
4.0,11,4.0,A
4.0,14,4.0,A
3.0,6,1.0,A
5.0,1,5.0,A
5.0,4,5.0,A
5.0,4,5.0,A
3.0,2,5.0,A
4.0,12,4.0,A
4.0,12,4.0,A
4.0,12,2.0,A
4.0,12,3.0,A
4.0,12,3.0,A
4.0,12,5.0,A
4.0,6,2.0,A
4.0,6,5.0,A
4.0,6,5.0,A
4.0,6,3.0,A
5.0,1,5.0,A
3.0,1,3.0,A
5.0,1,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
2.0,2,2.0,A
4.0,4,1.0,A
4.0,4,4.0,A
4.0,4,5.0,A
5.0,3,4.0,A
1.0,2,1.0,A
4.0,2,5.0,A
3.0,2,1.0,A
3.0,4,3.0,A
5.0,8,5.0,A
4.0,5,5.0,A
4.0,5,1.0,A
4.0,1,4.0,A
1.0,3,1.0,A
4.0,5,3.0,A
4.0,5,4.0,A
4.0,5,5.0,A
3.0,3,4.0,A
3.0,3,1.0,A
1.0,1,1.0,A
5.0,2,5.0,A
3.0,7,2.0,A
4.0,5,5.0,A
2.0,1,2.0,A
4.0,5,5.0,A
5.0,1,5.0,A
3.0,2,5.0,A
5.0,1,5.0,A
5.0,3,5.0,A
5.0,33,5.0,A
5.0,33,5.0,A
5.0,33,5.0,A
5.0,33,5.0,A
5.0,33,4.0,A
5.0,33,5.0,A
5.0,33,4.0,A
5.0,33,3.0,A
5.0,33,4.0,A
5.0,33,5.0,A
5.0,33,5.0,A
5.0,2,5.0,A
3.0,2,1.0,A
5.0,1,5.0,A
5.0,4,5.0,A
5.0,4,5.0,A
4.0,12,4.0,A
4.0,12,4.0,A
4.0,12,4.0,A
4.0,12,4.0,A
4.0,12,4.0,A
3.0,2,1.0,A
5.0,5,5.0,A
5.0,5,4.0,A
5.0,1,5.0,A
4.0,3,2.0,A
5.0,5,5.0,A
5.0,5,5.0,A
5.0,5,5.0,A
4.0,14,5.0,A
4.0,5,4.0,A
4.0,5,5.0,A
4.0,7,1.0,A
4.0,7,4.0,A
4.0,7,3.0,A
3.0,1,3.0,A
3.0,5,1.0,A
3.0,5,2.0,A
3.0,5,4.0,A
4.0,10,1.0,A
5.0,50,4.0,A
5.0,1,5.0,A
5.0,4,5.0,A
5.0,1,5.0,A
4.0,5,3.0,A
4.0,5,4.0,A
4.0,5,4.0,A
5.0,1,5.0,A
4.0,5,5.0,A
4.0,5,1.0,A
4.0,5,5.0,A
5.0,1,5.0,A
5.0,3,5.0,A
5.0,11,5.0,A
3.0,4,2.0,A
5.0,2,5.0,A
5.0,3,5.0,A
4.0,4,3.0,A
5.0,2,5.0,A
4.0,6,5.0,A
2.0,1,2.0,A
5.0,8,2.0,A
5.0,8,5.0,A
4.0,1,4.0,A
5.0,1,5.0,A
5.0,59,4.0,A
5.0,59,2.0,A
5.0,1,5.0,A
1.0,1,1.0,A
1.0,1,1.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,2,5.0,A
5.0,2,5.0,A
1.0,1,1.0,A
4.0,3,3.0,A
4.0,3,4.0,A
4.0,3,3.0,A
4.0,7,4.0,A
4.0,7,2.0,A
5.0,13,5.0,A
5.0,8,4.0,A
5.0,8,5.0,A
5.0,8,3.0,A
5.0,8,5.0,A
5.0,8,5.0,A
5.0,8,4.0,A
5.0,8,4.0,A
2.0,2,2.0,A
4.0,13,5.0,A
4.0,8,4.0,A
4.0,577,4.0,A
3.0,3,5.0,A
5.0,14,3.0,A
3.0,5,1.0,A
3.0,5,1.0,A
3.0,17,1.0,A
5.0,2,5.0,A
5.0,1,5.0,A
4.0,1,4.0,A
5.0,5,5.0,A
2.0,2,1.0,A
4.0,11,4.0,A
4.0,11,2.0,A
4.0,11,4.0,A
4.0,11,4.0,A
4.0,11,1.0,A
4.0,11,4.0,A
4.0,11,4.0,A
4.0,81,5.0,A
4.0,81,5.0,A
4.0,216,1.0,A
5.0,1,5.0,A
4.0,6,4.0,A
4.0,5,5.0,A
4.0,5,4.0,A
4.0,5,3.0,A
4.0,5,3.0,A
3.0,2,3.0,A
4.0,172,4.0,A
5.0,2,5.0,A
5.0,5,5.0,A
5.0,1,5.0,A
1.0,2,1.0,A
5.0,9,5.0,A
5.0,9,5.0,A
5.0,9,4.0,A
5.0,9,5.0,A
5.0,9,5.0,A
5.0,9,3.0,A
5.0,2,5.0,A
5.0,1,5.0,A
4.0,2,5.0,A
5.0,1,5.0,A
4.0,73,4.0,A
4.0,1,4.0,A
3.0,2,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
3.0,3,5.0,A
2.0,2,2.0,A
4.0,87,4.0,A
4.0,87,3.0,A
5.0,8,5.0,A
3.0,1,3.0,A
5.0,2,4.0,A
4.0,54,5.0,A
3.0,2,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
3.0,2,5.0,A
4.0,16,3.0,A
4.0,16,1.0,A
1.0,1,1.0,A
5.0,1,5.0,A
4.0,68,2.0,A
2.0,2,2.0,A
3.0,3,5.0,A
3.0,3,1.0,A
1.0,1,1.0,A
5.0,3,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,4,5.0,A
5.0,4,4.0,A
5.0,1,5.0,A
1.0,2,1.0,A
1.0,2,1.0,A
5.0,40,1.0,A
5.0,8,3.0,A
5.0,1,5.0,A
5.0,2,5.0,A
4.0,82,2.0,A
4.0,82,4.0,A
5.0,4,5.0,A
5.0,4,5.0,A
1.0,1,1.0,A
5.0,2,5.0,A
5.0,9,5.0,A
5.0,9,5.0,A
5.0,9,5.0,A
5.0,9,5.0,A
5.0,9,5.0,A
3.0,2,4.0,A
3.0,2,1.0,A
4.0,23,4.0,A
3.0,2,3.0,A
5.0,2,5.0,A
4.0,4,4.0,A
4.0,4,5.0,A
5.0,2,4.0,A
3.0,2,3.0,A
5.0,2,5.0,A
5.0,1,5.0,A
4.0,37,5.0,A
5.0,2,5.0,A
5.0,3,4.0,A
1.0,1,1.0,A
3.0,4,5.0,A
3.0,4,2.0,A
3.0,2,5.0,A
3.0,2,1.0,A
5.0,10,5.0,A
5.0,10,5.0,A
5.0,10,5.0,A
5.0,10,2.0,A
5.0,10,4.0,A
5.0,10,3.0,A
5.0,10,4.0,A
4.0,1,4.0,A
1.0,1,1.0,A
1.0,2,1.0,A
3.0,3,5.0,A
3.0,3,1.0,A
3.0,3,1.0,A
5.0,1,5.0,A
5.0,5,5.0,A
4.0,2,4.0,A
4.0,1,4.0,A
5.0,6,5.0,A
5.0,3,5.0,A
4.0,5,1.0,A
5.0,2,5.0,A
4.0,2,4.0,A
5.0,1,5.0,A
4.0,8,1.0,A
5.0,1,5.0,A
2.0,3,1.0,A
5.0,1,5.0,A
1.0,1,1.0,A
2.0,3,4.0,A
2.0,3,1.0,A
5.0,1,5.0,A
2.0,2,2.0,A
5.0,8,5.0,A
5.0,8,5.0,A
5.0,71,3.0,A
5.0,143,5.0,A
5.0,143,4.0,A
5.0,143,3.0,A
5.0,4,5.0,A
4.0,3,1.0,A
4.0,3,5.0,A
4.0,5,5.0,A
4.0,5,4.0,A
5.0,1,5.0,A
2.0,2,2.0,A
2.0,3,2.0,A
4.0,1,4.0,A
5.0,1,5.0,A
4.0,25,5.0,A
4.0,25,5.0,A
4.0,25,4.0,A
4.0,25,5.0,A
4.0,25,4.0,A
4.0,25,5.0,A
4.0,25,3.0,A
4.0,25,4.0,A
4.0,3,2.0,A
5.0,1,5.0,A
5.0,2,5.0,A
4.0,24,5.0,A
2.0,2,2.0,A
4.0,3,5.0,A
1.0,1,1.0,A
5.0,11,5.0,A
5.0,11,4.0,A
5.0,11,5.0,A
5.0,11,4.0,A
5.0,11,5.0,A
5.0,11,4.0,A
5.0,11,5.0,A
5.0,11,4.0,A
5.0,11,5.0,A
5.0,11,5.0,A
5.0,34,5.0,A
4.0,6,2.0,A
4.0,6,5.0,A
4.0,6,1.0,A
3.0,3,1.0,A
2.0,4,4.0,A
1.0,4,1.0,A
4.0,106,4.0,A
4.0,106,3.0,A
4.0,106,4.0,A
4.0,106,5.0,A
5.0,2,5.0,A
3.0,2,1.0,A
1.0,2,1.0,A
5.0,2,5.0,A
3.0,5,5.0,A
3.0,20,2.0,A
3.0,20,5.0,A
3.0,20,1.0,A
3.0,5,1.0,A
3.0,5,2.0,A
3.0,5,5.0,A
3.0,5,1.0,A
3.0,5,5.0,A
3.0,3,3.0,A
4.0,13,4.0,A
4.0,4,5.0,A
4.0,4,2.0,A
5.0,16,5.0,A
4.0,13,3.0,A
1.0,1,1.0,A
4.0,33,4.0,A
4.0,2,2.0,A
5.0,1,5.0,A
5.0,12,4.0,A
5.0,12,3.0,A
5.0,12,5.0,A
5.0,12,4.0,A
5.0,12,4.0,A
5.0,12,5.0,A
5.0,12,5.0,A
5.0,12,5.0,A
5.0,12,4.0,A
5.0,12,4.0,A
4.0,4,2.0,A
4.0,4,5.0,A
5.0,2,5.0,A
4.0,12,5.0,A
3.0,3,5.0,A
4.0,10,5.0,A
2.0,3,1.0,A
5.0,6,5.0,A
5.0,2,5.0,A
3.0,9,5.0,A
2.0,3,2.0,A
2.0,3,2.0,A
5.0,3,5.0,A
3.0,5,1.0,A
5.0,5,5.0,A
5.0,5,1.0,A
5.0,5,5.0,A
5.0,5,5.0,A
5.0,3,5.0,A
4.0,4,5.0,A
5.0,1,5.0,A
4.0,123,5.0,A
1.0,1,1.0,A
4.0,59,5.0,A
3.0,5,4.0,A
3.0,5,2.0,A
4.0,3,4.0,A
1.0,1,1.0,A
5.0,2,5.0,A
5.0,5,3.0,A
2.0,3,2.0,A
5.0,1,5.0,A
5.0,2,5.0,A
1.0,1,1.0,A
4.0,23,5.0,A
3.0,2,1.0,A
5.0,1,5.0,A
5.0,6,5.0,A
4.0,138,4.0,A
2.0,4,2.0,A
2.0,4,1.0,A
5.0,2,5.0,A
5.0,2,5.0,A
5.0,17,5.0,A
4.0,27,1.0,A
4.0,27,2.0,A
4.0,16,4.0,A
4.0,1,4.0,A
5.0,3,5.0,A
4.0,167,3.0,A
4.0,167,2.0,A
5.0,173,4.0,A
5.0,173,4.0,A
3.0,3,1.0,A
3.0,3,5.0,A
3.0,3,1.0,A
2.0,1,2.0,A
5.0,5,5.0,A
5.0,4,5.0,A
2.0,1,2.0,A
4.0,21,4.0,A
5.0,1,5.0,A
4.0,6,5.0,A
2.0,1,2.0,A
4.0,1,4.0,A
4.0,4,5.0,A
4.0,4,5.0,A
4.0,4,2.0,A
5.0,1,5.0,A
5.0,1,5.0,A
2.0,1,2.0,A
1.0,1,1.0,A
4.0,2,2.0,A
1.0,1,1.0,A
1.0,2,1.0,A
3.0,2,2.0,A
2.0,1,2.0,A
5.0,2,5.0,A
4.0,4,5.0,A
4.0,1,4.0,A
3.0,3,1.0,A
4.0,2,3.0,A
4.0,5,4.0,A
1.0,2,1.0,A
5.0,1,5.0,A
4.0,1,4.0,A
4.0,4,5.0,A
5.0,3,5.0,A
3.0,9,3.0,A
5.0,1,5.0,A
3.0,18,1.0,A
4.0,28,4.0,A
5.0,1,5.0,A
3.0,2,5.0,A
4.0,2,4.0,A
1.0,2,1.0,A
5.0,57,4.0,A
4.0,5,5.0,A
1.0,1,1.0,A
4.0,15,5.0,A
4.0,31,5.0,A
4.0,6,4.0,A
4.0,5,5.0,A
1.0,1,1.0,A
5.0,3,5.0,A
5.0,200,3.0,A
5.0,200,5.0,A
5.0,6,5.0,A
3.0,13,2.0,A
2.0,1,2.0,A
5.0,5,4.0,A
4.0,38,4.0,A
4.0,14,4.0,A
5.0,2,5.0,A
5.0,5,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
4.0,1,4.0,A
4.0,14,2.0,A
4.0,14,5.0,A
4.0,14,4.0,A
4.0,14,3.0,A
4.0,14,4.0,A
4.0,14,4.0,A
4.0,14,1.0,A
3.0,6,1.0,A
4.0,1,4.0,A
4.0,32,2.0,A
4.0,32,5.0,A
4.0,10,5.0,A
5.0,2,5.0,A
3.0,2,1.0,A
1.0,1,1.0,A
5.0,1,5.0,A
5.0,5,4.0,A
5.0,5,5.0,A
5.0,5,5.0,A
4.0,4,2.0,A
4.0,4,4.0,A
4.0,4,4.0,A
5.0,5,5.0,A
3.0,2,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,2,5.0,A
2.0,1,2.0,A
1.0,1,1.0,A
4.0,74,4.0,A
3.0,3,1.0,A
4.0,38,4.0,A
3.0,4,1.0,A
3.0,4,2.0,A
3.0,4,4.0,A
5.0,1,5.0,A
1.0,1,1.0,A
5.0,1,5.0,A
5.0,1,5.0,A
4.0,54,4.0,A
4.0,5,5.0,A
4.0,5,5.0,A
1.0,1,1.0,A
2.0,4,1.0,A
1.0,2,1.0,A
4.0,1,4.0,A
4.0,7,5.0,A
4.0,1,4.0,A
5.0,1,5.0,A
3.0,2,5.0,A
4.0,2,4.0,A
5.0,2,5.0,A
1.0,1,1.0,A
1.0,3,1.0,A
5.0,1,5.0,A
4.0,18,5.0,A
4.0,18,5.0,A
4.0,3,5.0,A
4.0,3,5.0,A
3.0,4,1.0,A
3.0,4,1.0,A
5.0,2,4.0,A
5.0,2,5.0,A
5.0,2,5.0,A
5.0,12,2.0,A
3.0,2,1.0,A
4.0,6,1.0,A
4.0,6,5.0,A
5.0,2,4.0,A
1.0,1,1.0,A
4.0,1,4.0,A
1.0,1,1.0,A
3.0,1,3.0,A
4.0,44,4.0,A
4.0,2,5.0,A
4.0,3,5.0,A
4.0,3,2.0,A
4.0,3,5.0,A
5.0,1,5.0,A
4.0,1,4.0,A
5.0,1,5.0,A
5.0,1,5.0,A
4.0,7,4.0,A
1.0,1,1.0,A
5.0,1,5.0,A
4.0,1,4.0,A
1.0,1,1.0,A
1.0,1,1.0,A
5.0,4,4.0,A
5.0,4,4.0,A
4.0,124,4.0,A
4.0,2,3.0,A
4.0,9,4.0,A
5.0,7,5.0,A
4.0,2,3.0,A
4.0,18,4.0,A
5.0,1,5.0,A
1.0,5,1.0,A
5.0,9,5.0,A
5.0,2,5.0,A
3.0,3,1.0,A
5.0,2,5.0,A
4.0,1,4.0,A
1.0,1,1.0,A
5.0,2,5.0,A
3.0,5,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
1.0,1,1.0,A
4.0,5,4.0,A
3.0,16,3.0,A
3.0,6,5.0,A
3.0,29,4.0,A
5.0,3,5.0,A
5.0,3,5.0,A
5.0,3,4.0,A
4.0,5,4.0,A
4.0,5,3.0,A
4.0,5,3.0,A
4.0,5,5.0,A
4.0,5,1.0,A
1.0,1,1.0,A
4.0,16,4.0,A
3.0,4,3.0,A
4.0,3,1.0,A
4.0,3,5.0,A
5.0,10,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
4.0,121,2.0,A
4.0,121,3.0,A
5.0,68,4.0,A
5.0,1,5.0,A
5.0,5,5.0,A
5.0,5,5.0,A
3.0,5,4.0,A
5.0,1,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,3,4.0,A
5.0,3,5.0,A
5.0,3,4.0,A
3.0,26,2.0,A
4.0,5,4.0,A
3.0,7,1.0,A
1.0,1,1.0,A
5.0,2,5.0,A
5.0,4,5.0,A
5.0,4,5.0,A
3.0,2,5.0,A
5.0,8,5.0,A
5.0,1,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,6,5.0,A
5.0,3,4.0,A
3.0,2,2.0,A
4.0,3,5.0,A
3.0,2,1.0,A
4.0,55,5.0,A
4.0,3,3.0,A
5.0,37,4.0,A
5.0,37,5.0,A
5.0,37,5.0,A
4.0,7,4.0,A
4.0,7,4.0,A
3.0,6,4.0,A
3.0,6,1.0,A
5.0,2,5.0,A
3.0,2,5.0,A
4.0,87,4.0,A
5.0,1,5.0,A
5.0,3,4.0,A
5.0,3,5.0,A
5.0,4,5.0,A
2.0,8,2.0,A
2.0,8,1.0,A
2.0,8,4.0,A
5.0,9,4.0,A
1.0,1,1.0,A
3.0,2,1.0,A
3.0,2,4.0,A
1.0,1,1.0,A
4.0,4,5.0,A
3.0,4,1.0,A
4.0,3,4.0,A
4.0,7,2.0,A
4.0,2,2.0,A
1.0,2,1.0,A
4.0,10,3.0,A
4.0,10,5.0,A
4.0,10,5.0,A
4.0,10,5.0,A
4.0,10,4.0,A
4.0,10,2.0,A
4.0,10,5.0,A
4.0,10,4.0,A
4.0,10,1.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,4,5.0,A
5.0,4,5.0,A
3.0,6,2.0,A
3.0,6,4.0,A
3.0,6,4.0,A
3.0,6,3.0,A
3.0,6,1.0,A
1.0,2,1.0,A
4.0,3,5.0,A
5.0,4,5.0,A
4.0,25,3.0,A
1.0,2,1.0,A
3.0,2,2.0,A
4.0,1,4.0,A
5.0,2,4.0,A
5.0,3,5.0,A
1.0,2,1.0,A
4.0,151,1.0,A
4.0,151,5.0,A
5.0,3,4.0,A
